symbol,interval,timestamp_utc,open,high,low,close,volume
XCHUSDT,15,2025-08-20 06:00:00,9.45,9.46,9.44,9.45,130.51
XCHUSDT,15,2025-08-20 06:15:00,9.45,9.45,9.41,9.42,363.05
XCHUSDT,15,2025-08-20 06:30:00,9.42,9.42,9.39,9.42,200.34
XCHUSDT,15,2025-08-20 06:45:00,9.42,9.42,9.42,9.42,7.28
XCHUSDT,15,2025-08-20 07:00:00,9.42,9.44,9.4,9.44,264.23
XCHUSDT,15,2025-08-20 07:15:00,9.44,9.44,9.39,9.42,386.28
XCHUSDT,15,2025-08-20 07:30:00,9.42,9.42,9.42,9.42,7.59
XCHUSDT,15,2025-08-20 07:45:00,9.42,9.42,9.41,9.41,38.86
XCHUSDT,15,2025-08-20 08:00:00,9.41,9.42,9.39,9.4,213.65
XCHUSDT,15,2025-08-20 08:15:00,9.4,9.45,9.4,9.45,94.13
XCHUSDT,15,2025-08-20 08:30:00,9.45,9.46,9.45,9.45,74.08
XCHUSDT,15,2025-08-20 08:45:00,9.45,9.48,9.45,9.47,309.73
XCHUSDT,15,2025-08-20 09:00:00,9.47,9.48,9.42,9.45,481.05
XCHUSDT,15,2025-08-20 09:15:00,9.45,9.49,9.45,9.45,1139.65
XCHUSDT,15,2025-08-20 09:30:00,9.45,9.45,9.44,9.44,126.11
XCHUSDT,15,2025-08-20 09:45:00,9.44,9.47,9.44,9.45,277.12
XCHUSDT,15,2025-08-20 10:00:00,9.45,9.45,9.41,9.42,77.22
XCHUSDT,15,2025-08-20 10:15:00,9.42,9.42,9.4,9.4,81.51
XCHUSDT,15,2025-08-20 10:30:00,9.4,9.44,9.39,9.44,272.23
XCHUSDT,15,2025-08-20 10:45:00,9.44,9.45,9.44,9.44,36.86
XCHUSDT,15,2025-08-20 11:00:00,9.44,9.46,9.4,9.4,390.49
XCHUSDT,15,2025-08-20 11:15:00,9.4,9.41,9.39,9.39,121.47
XCHUSDT,15,2025-08-20 11:30:00,9.39,9.41,9.34,9.35,901.04
XCHUSDT,15,2025-08-20 11:45:00,9.35,9.44,9.34,9.43,607.92
XCHUSDT,15,2025-08-20 12:00:00,9.43,9.52,9.43,9.5,831.99
XCHUSDT,15,2025-08-20 12:15:00,9.5,9.52,9.47,9.47,198.12
XCHUSDT,15,2025-08-20 12:30:00,9.47,9.48,9.45,9.47,52.2
XCHUSDT,15,2025-08-20 12:45:00,9.47,9.49,9.47,9.47,148.93
XCHUSDT,15,2025-08-20 13:00:00,9.47,9.47,9.42,9.44,1010.82
XCHUSDT,15,2025-08-20 13:15:00,9.44,9.44,9.42,9.43,26.95
XCHUSDT,15,2025-08-20 13:30:00,9.43,9.48,9.42,9.44,126.36
XCHUSDT,15,2025-08-20 13:45:00,9.44,9.44,9.34,9.38,1055.5
XCHUSDT,15,2025-08-20 14:00:00,9.38,9.38,9.32,9.32,1147.58
XCHUSDT,15,2025-08-20 14:15:00,9.32,9.39,9.32,9.39,669.87
XCHUSDT,15,2025-08-20 14:30:00,9.39,9.49,9.39,9.44,773.92
XCHUSDT,15,2025-08-20 14:45:00,9.44,9.49,9.44,9.46,156.5
XCHUSDT,15,2025-08-20 15:00:00,9.46,9.54,9.45,9.54,219.04
XCHUSDT,15,2025-08-20 15:15:00,9.54,9.56,9.54,9.56,128.64
XCHUSDT,15,2025-08-20 15:30:00,9.56,9.56,9.5,9.54,594.36
XCHUSDT,15,2025-08-20 15:45:00,9.54,9.54,9.47,9.48,368.78
XCHUSDT,15,2025-08-20 16:00:00,9.48,9.51,9.47,9.5,156.19
XCHUSDT,15,2025-08-20 16:15:00,9.5,9.54,9.48,9.51,1090.75
XCHUSDT,15,2025-08-20 16:30:00,9.51,9.53,9.47,9.49,381.28
XCHUSDT,15,2025-08-20 16:45:00,9.49,9.49,9.47,9.47,66.61
XCHUSDT,15,2025-08-20 17:00:00,9.47,9.56,9.47,9.52,296.21
