symbol,interval,timestamp_utc,open,high,low,close,volume
TANSSIUSDT,15,2025-08-20 06:00:00,0.04421,0.04421,0.0439,0.04392,37350.0
TANSSIUSDT,15,2025-08-20 06:15:00,0.04392,0.04406,0.0439,0.04404,34470.0
TANSSIUSDT,15,2025-08-20 06:30:00,0.04404,0.04434,0.04393,0.04424,74050.0
TANSSIUSDT,15,2025-08-20 06:45:00,0.04424,0.04424,0.04392,0.04395,24440.0
TANSSIUSDT,15,2025-08-20 07:00:00,0.04395,0.0443,0.04395,0.04414,112390.0
TANSSIUSDT,15,2025-08-20 07:15:00,0.04414,0.04422,0.04398,0.0442,62210.0
TANSSIUSDT,15,2025-08-20 07:30:00,0.0442,0.04425,0.04377,0.04412,133730.0
TANSSIUSDT,15,2025-08-20 07:45:00,0.04412,0.04475,0.04412,0.04447,331150.0
TANSSIUSDT,15,2025-08-20 08:00:00,0.04447,0.04447,0.04399,0.04408,151120.0
TANSSIUSDT,15,2025-08-20 08:15:00,0.04408,0.04411,0.04395,0.04411,35480.0
TANSSIUSDT,15,2025-08-20 08:30:00,0.04411,0.04456,0.04411,0.04453,85990.0
TANSSIUSDT,15,2025-08-20 08:45:00,0.04453,0.04456,0.0443,0.04447,119960.0
TANSSIUSDT,15,2025-08-20 09:00:00,0.04447,0.04472,0.04437,0.04458,53010.0
TANSSIUSDT,15,2025-08-20 09:15:00,0.04458,0.04473,0.04442,0.04442,54930.0
TANSSIUSDT,15,2025-08-20 09:30:00,0.04442,0.04446,0.04416,0.04434,65080.0
TANSSIUSDT,15,2025-08-20 09:45:00,0.04434,0.04457,0.04412,0.04412,32920.0
TANSSIUSDT,15,2025-08-20 10:00:00,0.04412,0.04416,0.04388,0.04401,165730.0
TANSSIUSDT,15,2025-08-20 10:15:00,0.04401,0.04432,0.04399,0.04425,23540.0
TANSSIUSDT,15,2025-08-20 10:30:00,0.04425,0.04448,0.04417,0.04445,62950.0
TANSSIUSDT,15,2025-08-20 10:45:00,0.04445,0.04454,0.04433,0.04433,61140.0
TANSSIUSDT,15,2025-08-20 11:00:00,0.04433,0.04436,0.04404,0.04404,77240.0
TANSSIUSDT,15,2025-08-20 11:15:00,0.04404,0.04411,0.0438,0.0438,38540.0
TANSSIUSDT,15,2025-08-20 11:30:00,0.0438,0.0438,0.04327,0.04345,285010.0
TANSSIUSDT,15,2025-08-20 11:45:00,0.04345,0.04391,0.04335,0.04374,103780.0
TANSSIUSDT,15,2025-08-20 12:00:00,0.04374,0.04443,0.04373,0.04415,299670.0
TANSSIUSDT,15,2025-08-20 12:15:00,0.04415,0.04415,0.04368,0.04368,42310.0
TANSSIUSDT,15,2025-08-20 12:30:00,0.04368,0.04399,0.04368,0.04395,56830.0
TANSSIUSDT,15,2025-08-20 12:45:00,0.04395,0.04432,0.04359,0.04391,700320.0
TANSSIUSDT,15,2025-08-20 13:00:00,0.04391,0.04393,0.04337,0.04337,89940.0
TANSSIUSDT,15,2025-08-20 13:15:00,0.04337,0.04368,0.04333,0.04362,99770.0
TANSSIUSDT,15,2025-08-20 13:30:00,0.04362,0.04401,0.04339,0.0437,374500.0
TANSSIUSDT,15,2025-08-20 13:45:00,0.0437,0.0437,0.04274,0.04302,614940.0
TANSSIUSDT,15,2025-08-20 14:00:00,0.04302,0.04324,0.04262,0.0429,316000.0
TANSSIUSDT,15,2025-08-20 14:15:00,0.0429,0.04352,0.04259,0.04342,271410.0
TANSSIUSDT,15,2025-08-20 14:30:00,0.04342,0.04395,0.04342,0.04382,208420.0
TANSSIUSDT,15,2025-08-20 14:45:00,0.04382,0.04414,0.04374,0.0441,88470.0
TANSSIUSDT,15,2025-08-20 15:00:00,0.0441,0.04467,0.04392,0.04426,243340.0
TANSSIUSDT,15,2025-08-20 15:15:00,0.04426,0.0447,0.04419,0.04465,87180.0
TANSSIUSDT,15,2025-08-20 15:30:00,0.04465,0.04476,0.04432,0.04432,87110.0
TANSSIUSDT,15,2025-08-20 15:45:00,0.04432,0.04435,0.04384,0.04407,520510.0
TANSSIUSDT,15,2025-08-20 16:00:00,0.04407,0.04419,0.04387,0.04408,137410.0
TANSSIUSDT,15,2025-08-20 16:15:00,0.04408,0.04449,0.04403,0.04448,190050.0
TANSSIUSDT,15,2025-08-20 16:30:00,0.04448,0.04516,0.04448,0.04472,965140.0
TANSSIUSDT,15,2025-08-20 16:45:00,0.04472,0.04603,0.04472,0.04567,1113740.0
TANSSIUSDT,15,2025-08-20 17:00:00,0.04567,0.0468,0.04509,0.0451,1274080.0
