symbol,interval,timestamp_utc,open,high,low,close,volume
CROUSDT,15,2025-08-20 06:00:00,0.14282,0.14302,0.14269,0.14274,213925.0
CROUSDT,15,2025-08-20 06:15:00,0.14274,0.14342,0.14247,0.14321,793264.0
CROUSDT,15,2025-08-20 06:30:00,0.14321,0.14348,0.14276,0.14293,233483.0
CROUSDT,15,2025-08-20 06:45:00,0.14293,0.14308,0.14193,0.14213,452305.0
CROUSDT,15,2025-08-20 07:00:00,0.14213,0.14342,0.14212,0.14307,168915.0
CROUSDT,15,2025-08-20 07:15:00,0.14307,0.1435,0.14252,0.14291,271759.0
CROUSDT,15,2025-08-20 07:30:00,0.14291,0.14308,0.14257,0.14292,119533.0
CROUSDT,15,2025-08-20 07:45:00,0.14292,0.14295,0.14228,0.14228,111811.0
CROUSDT,15,2025-08-20 08:00:00,0.14228,0.1428,0.14194,0.14279,269092.0
CROUSDT,15,2025-08-20 08:15:00,0.14279,0.14313,0.1427,0.143,178423.0
CROUSDT,15,2025-08-20 08:30:00,0.143,0.14347,0.14299,0.14341,214079.0
CROUSDT,15,2025-08-20 08:45:00,0.14341,0.14382,0.14334,0.14376,127098.0
CROUSDT,15,2025-08-20 09:00:00,0.14376,0.14376,0.14298,0.14325,199799.0
CROUSDT,15,2025-08-20 09:15:00,0.14325,0.14325,0.14263,0.14292,266408.0
CROUSDT,15,2025-08-20 09:30:00,0.14292,0.1434,0.14286,0.14316,139924.0
CROUSDT,15,2025-08-20 09:45:00,0.14316,0.14371,0.14295,0.14295,93206.0
CROUSDT,15,2025-08-20 10:00:00,0.14295,0.14335,0.14289,0.143,108854.0
CROUSDT,15,2025-08-20 10:15:00,0.143,0.14366,0.14297,0.14329,82812.0
CROUSDT,15,2025-08-20 10:30:00,0.14329,0.14411,0.14329,0.14403,156759.0
CROUSDT,15,2025-08-20 10:45:00,0.14403,0.14472,0.14373,0.14376,344462.0
CROUSDT,15,2025-08-20 11:00:00,0.14376,0.14391,0.14283,0.14309,195563.0
CROUSDT,15,2025-08-20 11:15:00,0.14309,0.14319,0.14271,0.14271,204782.0
CROUSDT,15,2025-08-20 11:30:00,0.14271,0.14278,0.14171,0.14175,187777.0
CROUSDT,15,2025-08-20 11:45:00,0.14175,0.14332,0.14156,0.14323,689465.0
CROUSDT,15,2025-08-20 12:00:00,0.14323,0.14439,0.14323,0.14393,1017546.0
CROUSDT,15,2025-08-20 12:15:00,0.14393,0.14431,0.14307,0.14339,871416.0
CROUSDT,15,2025-08-20 12:30:00,0.14339,0.14392,0.14324,0.14369,108683.0
CROUSDT,15,2025-08-20 12:45:00,0.14369,0.14379,0.14325,0.14347,58500.0
CROUSDT,15,2025-08-20 13:00:00,0.14347,0.14352,0.14257,0.14257,663307.0
CROUSDT,15,2025-08-20 13:15:00,0.14257,0.14287,0.14226,0.14272,307523.0
CROUSDT,15,2025-08-20 13:30:00,0.14272,0.14356,0.14201,0.14264,1410662.0
CROUSDT,15,2025-08-20 13:45:00,0.14264,0.14274,0.13969,0.13989,4088277.0
CROUSDT,15,2025-08-20 14:00:00,0.13989,0.14095,0.13894,0.13963,642964.0
CROUSDT,15,2025-08-20 14:15:00,0.13963,0.1413,0.13879,0.14122,664598.0
CROUSDT,15,2025-08-20 14:30:00,0.14122,0.14255,0.14115,0.14233,1146699.0
CROUSDT,15,2025-08-20 14:45:00,0.14233,0.14266,0.1419,0.1419,285087.0
CROUSDT,15,2025-08-20 15:00:00,0.1419,0.14358,0.14167,0.14355,1306147.0
CROUSDT,15,2025-08-20 15:15:00,0.14355,0.14409,0.14355,0.14387,1061114.0
CROUSDT,15,2025-08-20 15:30:00,0.14387,0.14434,0.14362,0.14404,212922.0
CROUSDT,15,2025-08-20 15:45:00,0.14404,0.14409,0.14286,0.14324,148344.0
CROUSDT,15,2025-08-20 16:00:00,0.14324,0.14409,0.14322,0.14405,134376.0
CROUSDT,15,2025-08-20 16:15:00,0.14405,0.14452,0.14403,0.14443,196745.0
CROUSDT,15,2025-08-20 16:30:00,0.14443,0.14445,0.14317,0.1436,230698.0
CROUSDT,15,2025-08-20 16:45:00,0.1436,0.14445,0.1433,0.1435,934825.0
CROUSDT,15,2025-08-20 17:00:00,0.1435,0.14441,0.1435,0.14377,83568.0
